"","synth_XOE_001","synth_XOE_002","synth_XOE_003","synth_XOE_004","synth_XOE_005","synth_XOE_006","synth_XOE_007","synth_XOE_008","synth_XOE_009","synth_XOE_010","synth_XOE_011","synth_XOE_012","synth_XOE_013","synth_XOE_014","synth_XOE_015","synth_XOE_016","synth_XOE_017","synth_XOE_018","synth_XOE_019","synth_XOE_020","synth_XOE_021","synth_XOE_022","synth_XOE_023","synth_XOE_024","synth_XOE_025","synth_XOE_026","synth_XOE_027","synth_XOE_028","synth_XOE_029","synth_XOE_030","synth_XOE_031","synth_XOE_032","synth_XOE_033","synth_XOE_034","synth_XOE_035","synth_XOE_036","synth_XOE_037","synth_XOE_038","synth_XOE_039","synth_XOE_040","synth_XOE_041","synth_XOE_042","synth_XOE_043","synth_XOE_044","synth_XOE_045","synth_XOE_046","synth_XOE_047","synth_XOE_048","synth_XOE_049","synth_XOE_050","synth_XOE_051","synth_XOE_052","synth_XOE_053","synth_XOE_054","synth_XOE_055","synth_XOE_056","synth_XOE_057","synth_XOE_058","synth_XOE_059","synth_XOE_060","synth_XOE_061","synth_XOE_062","synth_XOE_063","synth_XOE_064","synth_XOE_065","synth_XOE_066","synth_XOE_067","synth_XOE_068","synth_XOE_069","synth_XOE_070","synth_XOE_071","synth_XOE_072","synth_XOE_073","synth_XOE_074","synth_XOE_075","synth_XOE_076","synth_XOE_077","synth_XOE_078","synth_XOE_079","synth_XOE_080","synth_XOE_081","synth_XOE_082","synth_XOE_083","synth_XOE_084","synth_XOE_085","synth_XOE_086","synth_XOE_087","synth_XOE_088","synth_XOE_089","synth_XOE_090","synth_XOE_091","synth_XOE_092","synth_XOE_093","synth_XOE_094","synth_XOE_095","synth_XOE_096","synth_XOE_097","synth_XOE_098","synth_XOE_099","synth_XOE_100"
"cg05253109",0.0175490037744535,0.0198184704978131,0.0272206935002519,0.0164999225654319,0.0190170036340818,0.0202701990054895,0.0283221207543528,0.0188914777019331,0.0202628708887589,0.0210925238744058,0.0230774117819916,0.0143497223099529,0.0184388584506448,0.0183621024356802,0.0287787087109628,0.0190132834887283,0.0407858193623654,0.0236586781284745,0.0300013301936844,0.0191784121744849,0.0407858193623654,0.0237850020795111,0.0311198011307572,0.0241222065114003,0.0248448548827682,0.0186006724272215,0.0258001749466389,0.0236544377821539,0.0203299715942104,0.0178096890822482,0.0176464758053668,0.0340578897324766,0.0197239471254584,0.0230594379889945,0.0238600935573248,0.0233169974201461,0.0215252212313941,0.0238908565562159,0.0186006724272215,0.0251206556460601,0.0195721255036817,0.0184897711293261,0.0259831864200391,0.0212469086306552,0.0236141917347948,0.0263964985967572,0.0227033294507908,0.0205417041226003,0.0191957272692027,0.0351346866631302,0.0219031253004826,0.0213166297783999,0.0272206935002519,0.0178385796248819,0.025180321625385,0.025289355572592,0.0202701990054895,0.0225854790696752,0.0189466214386331,0.0185095332313514,0.0208976319916109,0.0305041910393239,0.0213309367854164,0.0193631604384744,0.0221962790239095,0.0230193612216337,0.0233169974201461,0.0235322369576888,0.0228827232891584,0.0230594379889945,0.0166946454884876,0.0209458873621183,0.0196841492870162,0.0184388584506448,0.0203499055742337,0.0217101743489885,0.0211376872156675,0.0183665660066137,0.0236544377821539,0.0222314332404803,0.0250988015755028,0.0237701757610526,0.027181684576271,0.0151140780357325,0.0187920268747162,0.0238512393141188,0.020916402491804,0.0217164198719049,0.0204057498748028,0.0255709317920253,0.0194049831514449,0.0205918160953073,0.0200987018767879,0.0293233474253022,0.0202161799277929,0.0235748998937422,0.0257535408865963,0.0307257255827316,0.021996244593174,0.0175226642009768
"cg22461615",0.0169731984319795,0.0165413588688545,0.0185370866845268,0.01329618334262,0.0114788585577382,0.0146109503951781,0.0155470325278449,0.0153866109193299,0.0124630889670633,0.0157064082736062,0.013392695508671,0.0121172224313573,0.0142610308498898,0.0112119391012085,0.014040348804437,0.0135404854880152,0.0132018167197407,0.0135167018099562,0.0178033133010468,0.0144233470797931,0.0137884772480495,0.0132528913214633,0.0153646066196921,0.0144233470797931,0.0149936852423399,0.0143837772968246,0.0119261673403985,0.0126783059996581,0.0137874879080414,0.015860682988671,0.0144280046370159,0.0180353563219027,0.0154825186134513,0.0137953787209376,0.0154859186303003,0.015443648226667,0.0135045883094413,0.013297421339896,0.0165486225820813,0.01320134048199,0.00976521610863111,0.015549141608986,0.0137702746212596,0.0123025654603219,0.0150073296494722,0.0152210389374969,0.0143378162434434,0.0121767719573785,0.0119097254629405,0.0156115054845532,0.0142962233378825,0.0154418458804604,0.0144816566419969,0.0152210389374969,0.0147065331609486,0.0171192729786222,0.0145273422113815,0.0164636802166598,0.0146148221987616,0.0132712663994168,0.014358383709062,0.0157182981160438,0.0134478549995669,0.0143195345255817,0.0144974143723423,0.0145885726621908,0.0154067670714757,0.0146578868538389,0.0161237732442984,0.0137719625246388,0.0107139906230737,0.0128540134585018,0.0126291150341201,0.0157577929963811,0.0126343690164601,0.0149738097343946,0.014959235340705,0.0155307116735482,0.0131614825808444,0.0141770089776328,0.0141431452341261,0.0119833926041655,0.0130689078108333,0.0166105862288514,0.0131153318122334,0.0167675379869181,0.0165790792622517,0.0177613185316998,0.0175265619487289,0.0153515894836631,0.0177784951387314,0.0132018167197407,0.0127544061357587,0.0151959052591175,0.0151173575111061,0.0155331580448134,0.0155423877104273,0.0166397981440837,0.014139022619884,0.0148503918781275
"cg11888066",0.0230035909781983,NA,0.0235306197414918,0.0223361106042467,0.0246932456066789,0.0306074629694046,0.0265594246401965,0.0282893000816195,0.0294527124499884,0.0249219087351737,0.0224187235939992,0.0263030690321832,0.025458475156864,0.0215917412106491,0.0250231054400012,0.020769692264165,0.0257913997727768,0.0206221171036509,0.0257528782285733,0.0230658576385307,0.0302427128464128,0.0253086887235615,0.0208173048420289,0.0251621875231232,0.0245721986439307,0.0227848347011999,0.0235350095874824,0.0263107414631791,0.0225219329395583,0.0245806870521777,0.0210957766898845,0.0207915748181899,0.0236854242261673,0.0234878757441718,0.0184444063392036,0.0222765829052228,0.0226281852615947,0.0252193042044633,0.0232778224092189,0.0241560550158796,0.0222033458748464,0.0230950336139787,0.022771122257086,0.0252741126322454,0.0223324798456755,0.0244810899335495,0.0236491580183239,0.0288539596742317,0.022312021484337,0.0229888496324983,0.0185019214507041,0.0257777510362437,0.0282080303659207,0.0231425838480123,0.0320860351737213,0.0225799795622513,0.0234095900303658,0.024495765925218,0.0282882725159207,0.0284527778827603,0.023708985127996,0.0292318338889379,0.0226105601757067,0.0250281966520593,0.0273771429384078,0.0206782197669187,0.0218252507737115,0.0272958747306323,0.0325233485187148,0.0233855669504837,0.0218004393985756,0.0265259272126997,0.0242603170629829,0.0218806467086867,0.0272383012446834,0.0212272925903491,0.0205429546169768,0.0219992168113615,0.0228359063386528,0.0258984149302022,0.0273393498167385,0.0283837609031837,0.0260585441158176,0.0256275706560992,0.021475220866742,0.0247089468257777,0.0201006443499391,0.0189640371071145,0.0228342941687818,0.019114996577933,0.0258077731008733,0.0242811718541862,0.0231893124427694,0.0239958947063925,0.0206369017213,0.0187008039943517,0.0253829059702921,0.0214232467227958,0.0290004903818486,0.0179990667953719
"cg19672384",0.401721405046521,0.304942800129704,0.337034040052841,0.228404523125456,0.408798446521528,0.300298936405396,0.363890278416364,0.359494668418036,0.325170213400689,0.349121155164828,0.327366332225289,0.300092874399318,0.333901307249518,0.363475947962543,0.369000949091111,0.344596371171801,0.375726995710651,0.268842570040716,0.242338141572121,0.326077939206911,0.287001229503415,0.333768554618755,0.275097100972756,0.325735416641725,0.377781245119489,0.330885892072656,0.290261348948041,0.275268878483742,0.346471434757032,0.383967909793763,0.238069698286559,0.311383197468946,0.326438387891284,0.33288231975658,0.296883758380865,0.279330031500002,NA,0.327829446558146,0.322302698757548,0.327150792699737,0.278463377073493,0.324265839639565,0.25017005055341,0.322903982858048,0.346982593012974,0.377619714021356,0.222229537209469,0.371732747354934,0.241503965470783,0.341857172906628,0.40644276227943,0.325787878266359,0.3262480328328,NA,0.260937038265167,0.364625057721988,0.278664646501066,0.293728887715998,NA,0.409370262008138,0.293197945119551,0.327154738581463,0.31909622920979,0.259782075349139,0.309924138336314,0.359494668418036,0.340961977271876,0.387643049436321,0.368306458169691,0.331249628050258,0.273129280418461,0.281170953955073,0.279330031500002,0.252501045142233,0.295002775734685,0.348186152150998,0.315149080971086,0.239299231212497,0.263119857677576,0.327242734541629,0.324479265424025,0.350488529302256,0.37489227569827,0.339084687656998,0.363890278416364,0.258169211194219,0.325994167688738,0.293728887715998,0.33506293852221,0.277533974998556,0.325853526744192,0.205761931386669,0.406942808352424,0.35478983097555,0.231541847625213,0.262194170841369,0.344214981140263,0.33765630351152,0.206978303932686,0.341176065797283
"cg09572067",0.211956946670571,0.587522920974942,0.301148739046826,0.390991583311336,0.314704011572369,0.519035973840795,0.214095471824222,0.509418683209313,0.634730088033975,0.419880738578169,0.33053840586209,0.468874157301022,0.519007794489956,0.250529418686108,0.474192698270596,0.367963432062651,0.529842865342091,0.392109748212931,0.339958137113297,0.369978463812122,0.21590870359368,0.391646595408125,0.451174010469599,0.561768330640864,0.195316612053403,0.402149127956196,0.392027529823563,0.187554446430969,0.479205957791527,0.584296644299867,0.285358273319264,0.391912310684605,0.580467591972608,0.453757764467543,0.424298637609254,0.310963930839104,0.382184108361709,0.414852343838339,0.26710567125659,0.313503867426366,0.331486954216677,0.352645257792026,0.385343538430598,0.224462030511063,0.184350197407725,0.451629656931834,0.546003469039053,0.375916589796094,0.275785617570027,0.416645491644719,0.516977122352811,0.354204767722573,0.516841835980876,0.330254465557356,0.459180863457766,0.187937634775031,0.1241129797697,0.399448238583495,0.389707707121829,0.527861246619728,0.367963432062651,0.346049472222824,0.211956946670571,0.462528388745618,0.302787076232928,0.524651632302562,0.522596774291443,0.326832804125292,0.531724195098335,0.555293374190878,0.315478903436371,0.533298851526691,0.396934877640588,0.530471910203476,0.384927182987419,0.470451326957309,0.470618903086944,0.380154519136943,0.313767746897616,0.384721307074762,0.601571739476069,0.401347793774175,0.43657095976173,0.477684693748346,0.526687980611854,0.375882104577785,0.543666285963509,0.254365533746501,0.551656803774119,0.405881310265966,0.201274014893352,0.552056311054284,0.418228307726184,0.211956946670571,0.300840354417464,0.473461027526458,0.277167649905519,0.412027303683778,0.461160639334349,0.508232267491435
"cg13912307",0.696472130909206,0.885817389188777,0.552270054115387,0.742917404091053,0.649906481497741,0.551897132601153,0.625603297051844,0.868475393378265,0.660006273901709,0.946513144793817,0.722385776432121,0.443404371978739,0.846934727557326,0.551897132601153,0.688428793937546,0.734241006988288,0.752914795864847,0.712910009410313,0.864900086499699,0.913367744169507,0.761119208068159,0.805689031555568,0.712910009410313,0.570060164649439,0.813362249567133,0.837816869523436,0.844614542676705,0.89732199592766,0.921671733852245,0.900752450589183,0.705486829893384,0.771195592972935,0.84343784586941,0.586509968141575,0.770562242662968,0.620025692402455,0.821557137591739,0.584805183339168,0.691029580805583,0.508640385629311,0.709333164317613,0.778939409157089,0.777274395564197,0.703806549220117,0.657583068722832,0.709603766828555,0.71748223581538,0.646557746692861,0.614460216757417,0.718438424003638,0.81763461038587,0.710317841264571,0.72325856412995,0.789517925307085,0.707164928424417,0.750444268562807,0.838929928151349,0.73352413681299,0.899569503193292,0.692140339944623,0.739618636408982,0.921671733852245,0.648673322411841,0.893504010298024,0.662610812030308,0.719139858933045,0.738499210694196,0.566194516509529,0.715619713492618,0.815059678551643,0.614460216757417,0.735655759092975,0.92873530073118,0.706797052835773,0.761026779633382,0.85414808747682,0.726765605808474,0.706811200368733,0.748111663637285,0.614238558614786,0.607654424605399,0.608618578463648,0.681740372644322,0.725101649923511,0.924831348931157,0.852925154351225,0.812015910142664,0.81536267569607,0.72273871785183,0.722047930536766,0.628723837178957,0.780728180135063,0.794629265655544,0.807831183125389,0.870825769131958,0.879554557195529,0.711691297043296,0.660934492223647,0.693975293793482,0.645440535589499
"cg08796252",0.033484253415974,0.033484253415974,0.031071374677356,0.108737732358627,0.0774247399946197,0.0421285085617698,0.0474442334317462,0.101469381359239,0.109903496506671,0.0795140546396229,0.0535102376140144,0.0408492408684728,0.121149378178202,0.038344347684022,0.0382363180509939,0.0478245525163578,0.0321751819554522,0.0390876242340049,0.109903155695369,0.0382363180509939,0.0586255371451023,0.0670349885994869,0.0778610647130074,0.0926105778946942,0.0597341629995525,0.0705499701545922,0.040386672335501,0.0466058420834196,0.108813201669528,0.0625066636008748,0.0811366880584688,0.0444090805636317,0.0360460621097028,0.0303243706506772,0.0488372535096956,0.111151131150157,0.0717658036992385,0.0464406626538197,0.0854340479326945,0.111553627722572,0.10418269095231,0.0724264460014721,0.0501429881827,0.0753272507627609,0.0494246853089411,0.037038351825602,0.0586779971892867,0.0455654158860676,0.0408492408684728,0.0662054036155919,0.0674163605186555,0.0836492367977298,0.0366725480454447,0.0529564645632925,0.128741260565916,0.127914757278393,0.110550714970701,0.0865958643727245,0.0189115984535098,0.0471292802037816,0.0574337978565364,0.125863855015687,0.0617650496212599,0.0236074104413195,0.0497164462886209,0.121097085782502,0.0256817250551807,0.0424286247578253,0.0704635666197805,0.0770219789281124,0.0548839461507573,0.088870027963344,0.0405540803949921,0.0792132889854019,0.0521047926161252,0.0211311574026579,0.0328746920317325,0.0479596040983745,0.029404187954634,0.0729933341478403,0.0375927202089385,0.114027106232597,0.0408859027057833,0.0897291219918996,0.036200381060015,0.0545728381628311,0.0956546777824435,0.0286010949911196,0.0753272507627609,0.0307996240746618,0.0328980428966801,0.0407315102053884,0.0404180675669212,0.0478245525163578,0.02505655503899,0.0397939269549809,0.105892580178626,0.0968306371237143,0.0542647737687099,0.0867791722697943
"cg02317785",0.0332844934406753,0.0410401739695032,0.0477487249741989,0.0516224983411431,0.0427023114456251,0.0321132388633744,0.0456733442477122,0.0411389458190326,0.0379820249501274,0.0363830944170122,0.0433241302030922,0.0494316790551564,0.0413713290141271,0.0709228695171126,0.0443481306235804,0.0496285774123797,0.0438423342102526,0.04703022601088,0.0459835809621035,0.0508231263741238,0.0373569692180198,0.0372209902336596,0.0579019095059182,0.0519662721893231,0.0387947231651487,0.0410250000549839,0.0363830944170122,0.0433596231735223,0.0391322181352345,0.0476599602601625,0.0391243666283944,0.0524658661785032,0.0540061086372339,0.0422303162475143,0.0397171254646202,0.0443686502841801,0.0391793105763972,0.0366608577895776,0.0400249738076141,0.0427760527011215,0.0377838294225122,0.0393102510577875,0.0554109628559183,0.0468747344535097,0.0444847350232404,0.0450395224391297,0.0397306292702388,0.0385416834402578,0.047720257159726,0.0395114796839311,0.0457358740350754,0.0386356727041883,0.0466942790345072,0.0443476688073721,0.0538943024904179,0.0479176645764028,0.0403320537615026,0.0465281956679121,0.0443686502841801,0.0540218096450571,0.0462260691829695,0.0451077636228238,0.0460807733513782,0.0428171904829906,0.0475131240577794,0.0470826196740178,0.0453945889040391,0.0414521288909399,0.0561408197377789,0.0450882019358895,0.0359234873833154,0.0662203153219166,0.0381103991422768,0.0483657184709492,0.0341941094975363,0.0545019916846487,0.0470662792815674,0.0531206494464702,0.0420458377951153,0.0517745904346736,0.0577110245419911,0.0483713839592093,0.0396125049658325,0.0478266346414057,0.0497016727723382,0.0412968795393723,0.0448206833067951,0.0418969745690417,0.0454069368013915,0.0471766845226677,0.0518576606748449,0.0506336421880209,0.0488619440928265,0.0429639552944464,0.0416802102974514,0.0414006276577181,0.0486994356119848,0.052552956525198,0.0453700734552183,0.0459146796739
"cg08246366",0.925922166855754,0.958425278694617,0.939544283642755,0.942413173183913,0.950109703468501,0.966130357681689,0.947425327643364,0.954163849079828,0.95538745717897,0.955997565862483,0.934518289905821,0.953505451554212,0.956078279201224,0.951322876362931,0.95940661487906,0.959160397417711,0.95556323180128,0.942291227161836,0.91885784253103,0.94231809803204,0.958262924400159,0.945221708285245,0.93849340759196,0.930612063794938,0.952440662409437,0.958262924400159,0.939712035699974,0.952387383851765,0.952559831515534,0.937654765790324,0.952787622548684,0.877860680754719,0.95207222093747,0.950845379187709,0.941802217270894,0.957309237394175,0.957176823243549,0.963644121365771,0.91788132856843,0.926332603445857,0.943411161801083,0.940748483062856,0.939882276180543,0.935469588278925,0.942767670087237,0.953228929705008,0.925335610285538,0.949230649394242,0.943525603230725,0.946598360638875,0.962412422297216,0.943521869212278,0.945593135170987,0.959160397417711,0.931347035625065,0.951221220109503,0.948837314555316,0.955392903016277,0.931422957462181,0.954412318253788,0.962490508598138,0.949704515985358,0.940623711170403,0.951511163919516,0.91870073156981,0.966119378167821,0.951523440688193,0.948837314555316,0.936801699139983,0.912277546764248,0.955986623576871,0.948964276185928,0.956298056225007,0.941047761270011,0.958768799515401,0.94381333525665,0.953821758969721,0.940528006911974,0.958544440892691,0.960186264299108,0.932083965026569,0.938719378083771,0.94543116489053,0.947910333861534,0.953979841426844,0.96342125543033,0.938719378083771,0.961038890670914,0.95797775374099,0.932361225742205,0.935937331391533,0.952440662409437,0.945886349581321,0.946359045836422,0.935198612298618,0.954343481762437,0.954163849079828,0.955326934848082,0.953258336310369,0.950665171780269
"cg22308926",0.858010447900563,0.834339810560056,0.822895253762344,0.767463597167831,0.822450619248965,0.80975710836804,0.850146059748314,0.816129626541807,0.886908970079511,0.82180739548828,0.835740498192384,0.868583621627316,0.801884258377359,0.81612410866197,0.805906737942445,0.821025980620487,0.855891251354302,0.876252829953489,0.833579376499685,0.831899433201659,0.805369227743835,0.842392344120836,0.865769823222621,0.837173135462427,0.854003351367128,0.800634410440878,0.887169806079931,0.760644410046863,0.838540335064342,0.819100309227305,0.86619033262091,0.884271013568284,0.842503282968546,0.785163439334082,0.808668461218778,0.827997428400804,0.85566185370584,0.766298512727847,0.837502260970584,0.802711670029715,0.880810449605778,0.866646828655495,0.797298553082849,0.805295203252166,0.817012209093586,0.869161263929595,0.859551051815647,0.805547772859298,0.824377144920265,0.789244892005975,0.821046768539974,0.830596303033594,0.844459395763253,0.830881235757142,0.823973256419397,0.815771515020816,0.832736921910861,0.825704214557451,0.80582804317112,0.768771081024463,0.779359403137915,0.821811044305185,0.802578739781295,0.758259306997331,0.859952056710605,0.760644410046863,0.781682442742482,0.822751896416356,0.851596008060672,0.845833294511649,0.792517587732665,0.864570470897228,0.812047368089268,0.830970166384119,0.832428230294483,0.834124989407977,0.806654925560076,0.780661358579068,0.835740498192384,0.822895253762344,0.83421399571529,0.823216716785556,0.890213007365137,0.823973256419397,0.830353189545854,0.837195736438752,0.797540607948055,0.886908970079511,0.727517599768247,0.84064667108763,0.856812231151889,0.813199131273606,0.793389110626634,0.821641492132637,0.827739654313043,0.766298512727847,0.792075475603923,0.881802708301573,0.857081319888277,0.849840744104498
"cg21176130",0.0265508306415741,0.0154752312491525,0.0212406973676939,0.0198718766544244,0.0176193354404132,0.0241960548095758,0.0223893790774169,0.0200163165801803,0.0246410695600756,0.0215780148262637,0.0159440334162776,0.018931834876586,0.0176568624541196,0.0223725507024433,0.0180511550310772,0.0190989295627138,0.0152789298297741,0.0209126877191804,0.0157379656603132,0.024940443499931,0.0207413078042686,0.0192480471005219,0.018712630778547,0.0194769359232091,0.0157048870929904,0.0181184440569287,0.0207248747150542,0.0248000638533905,0.0186996134396697,0.0162583800247782,0.0204706437139025,0.0244378191470726,0.0192059493663192,0.0200215168303524,0.0192019733812317,0.0195255392729992,0.0287101956359111,0.0177503891800441,0.0148864567269173,0.0211580686510833,0.0194769359232091,0.0207142409080446,0.0174757509992763,0.017509435759931,0.0219639498114202,0.0178445996413641,0.016494766353195,0.0199589880972501,0.0228748812397329,0.017539773646624,0.0208494958283783,0.0225629220547202,0.0193860176200156,0.0224244367024645,0.0194062362376113,0.01355741506987,0.0199634319611991,0.0196622141900384,0.0187458443678281,0.0190989295627138,0.0194246166474345,0.0160128032136987,0.0171366114601505,0.0167254014746107,0.0180892944290227,0.0192857880831587,0.0194425028897748,0.0287101956359111,0.017839985379289,0.0215163060947879,0.0179015551704883,0.0177064961810491,0.0178101916587783,0.0212719441805183,0.0178101916587783,0.0229641908989897,0.0198766685459696,0.0199138748489865,0.0181755828719718,0.0200208488549056,0.0180511550310772,0.0163116897884717,0.0183952131930186,0.0227963826351282,0.0141995232165838,0.0192615252660723,0.0200208488549056,0.0125396977797516,0.019036735717127,0.021116986842466,0.0198645229074605,0.0228787265047077,0.0170974847142184,0.018193314022475,0.0178101916587783,0.0189986926000578,0.0190807406028244,0.0179883580008866,0.0166539567262982,0.0200163165801803
"cg16621700",0.0170768726437786,0.0197911894421779,0.0205463033060735,0.0137683452614408,0.0189093487993528,0.0246842027079192,0.0184433228296189,0.0160127960103214,0.0156155504794223,0.0168776176489668,0.0189435691381357,0.0179410142540399,0.0173103808412986,0.0150642022548066,0.017713010454934,0.0167083245545556,0.0152395824670453,0.0200509165187722,0.0144731195345368,0.0194400646705939,0.0190823918626378,0.0188386468129311,0.0170638651768228,0.0186673821291069,0.0193063136179294,0.0173154695324552,0.0159133178920148,0.0188818636918873,0.0168019546452303,0.0151179073521044,0.01766961846456,0.0149169298113606,0.0200107092230567,0.0139048434112948,0.0206129698907405,0.0196380672174395,0.0151384624508589,0.0204674837092526,0.0172792102049424,0.0183920594500418,0.0191321433765207,0.0183957888675154,0.0176271956787461,0.015666897059302,0.0143245094174163,0.0153177472651107,0.0161292662169773,0.0175434148651261,0.0163690919237488,0.0186944407230503,0.0176031610293413,0.0160662688884445,0.0161005041985454,0.0213884133602606,0.0189152863741359,0.0211937516941464,0.0202685679511813,0.0167105729619439,0.0202542325057622,0.0158603286985926,0.0177604469003426,0.0171776347493834,0.0184793586827692,0.0192513519392867,0.0175158088291989,0.0175678078479339,0.0137853373009672,0.0145907355868776,0.0165436538370242,0.0170283019204638,0.0210902947054275,0.0162936371721824,0.0144641342291915,0.0187535702761142,0.0210902947054275,0.0186433217694763,0.0151248916084185,0.0208839369382072,0.0134907719993877,0.0147785587926099,0.0183360143147165,0.017622024076814,0.0140505013826706,0.0170941521430013,0.0153139107924969,0.0164253678716001,0.0180297279659032,0.0224927309512852,0.0181088889716109,0.0210497955129972,0.0158051200440008,0.0178301464234686,0.0148245863920828,0.0181468628933476,0.018489783444877,0.0180061504412613,0.0175108390402164,0.0133865155308608,0.0182019578608095,0.0176755060198312
"cg04057238",0.956411935897833,0.950662204538457,0.888929987454699,0.91132825048091,0.948229430906591,0.915418474731374,0.928378944972708,0.910216203228596,0.950373988082438,0.90871566668974,0.897269005001358,0.898618906053196,0.950012417994857,0.95748225113629,0.876306665035548,0.884119422275189,0.919451742114748,0.789198080309246,0.958914189102881,0.900577439604456,0.96840461610459,0.93438076285274,0.947864816712147,0.956186778277951,0.968168350005961,0.910604558746175,0.939340892898785,0.927348759938201,0.931372604596667,0.935441835400649,0.955122319873012,0.939891955424964,0.911123056901887,0.886726451786109,0.948550423184655,0.847021279929822,0.950090603000397,0.922213218875549,0.94287439520683,0.8878231504384,0.936584576745758,0.911310746918193,0.91813300920696,0.944452024422802,0.926929458249069,0.963825130809455,0.935984401836903,0.940232277357172,0.911109172497687,0.872746806700619,0.886791342485429,0.933146188302868,0.924599032920093,0.900421291150389,0.95655310732257,0.823675867690332,0.919392539668228,0.941858383317007,0.94287439520683,0.881326231175736,0.964814755037738,0.956047271630994,0.902433432938568,0.878911063919199,0.925700625209692,0.921231196813798,0.95019301667605,0.948793323590343,0.904839105933156,0.906908563427346,0.965868373418881,0.844401268296742,0.84496377969438,0.937389801362602,0.97556928285473,0.894441046731017,0.95648138717759,0.902433432938568,0.911310746918193,0.94287439520683,0.952472993984169,0.939114480578092,0.95082133741886,0.776878312353376,0.933304608753018,0.858931463398126,0.87307206369414,0.955609177707724,0.932332227463954,0.923541719298562,0.94357446676243,0.941594338909393,0.894954041948834,0.927308849096709,0.909688712475973,0.909649000252605,0.928378944972708,0.844401268296742,0.935950952870118,0.954825626578146
"cg13934606",0.0313301369541761,0.022772341032772,0.0201198695684902,0.0230643370426543,0.0238849583142695,0.0267890701364507,0.0285351942480873,0.0301816188668566,0.0217759098730229,0.0291832340144757,0.0260708560128546,0.0267363133137818,0.0326310140816134,0.0232443048707452,0.0221393313326482,0.0232443048707452,0.0269624315747685,0.02772391009155,0.0237990031340065,0.0250698739155796,0.0364067058536427,0.0304501600379229,0.017031182218052,0.0269136933388917,0.0235227862402299,0.0298008411964336,0.0243656665890508,0.0198486468769837,0.0203396055151874,0.0287390658947117,0.0230879947267426,0.0214240595447612,0.0253806427911578,0.0305888542717877,0.0245281841762601,0.0215883317673354,0.0265177695365899,0.0257383795152025,0.0180565089777395,0.0206569242066499,0.0223458596273409,0.0210477736338933,0.0285351942480873,0.0196515337764857,0.0212519996450117,0.0261471787386314,0.0232391334510069,0.0239374585630445,0.0232432800452379,0.0287323923019996,0.0274199864260679,0.0215672545740544,0.0300414098537732,0.0210734287037038,0.0261735594723773,0.0240131200290537,0.0287725386963114,0.023768703136698,0.0256092284000816,0.0243376286890266,0.0219325874159897,0.0233163817344221,0.0272085673891973,0.031072147753519,0.0287795813720204,0.0248957545989895,0.0271790214503878,0.0245040828468025,0.0265429948501205,0.0236672796275365,0.0323149014174966,0.023612404257585,0.0258338923541192,0.0232661798437168,0.0267363133137818,0.0266048664674465,0.0240387096034634,0.0240475853756704,0.0227220313420749,0.0269676735648128,0.0206169884150611,0.0235363336968163,0.0231508825132694,0.0284658713761787,0.0236593135660381,0.0292024876993045,0.0196975506563529,0.0278790034913471,0.0218627100088107,0.0208587884331936,0.0232445023363033,0.0223218131099613,0.0244284631905374,0.0243805970532145,0.0245737605370196,0.0259341673342777,0.027002847914567,0.0244482639230967,0.0213751830540614,0.0432377436067741
"cg22080061",0.0232753509410429,0.0231993567367919,0.02669375864281,0.0226048488780771,0.0285647538561694,0.0260038121415254,0.0253185823161738,0.0222075107567197,0.036319636542046,0.0252223495463924,0.0257609391161011,0.0230874585881861,0.0225937885289986,0.0188481278202959,0.0264722739910506,0.0218459524682479,0.0251116208383212,0.0255064760188873,0.0289639020511514,0.0198221535959194,0.0214525174229654,0.0243565112467096,0.0203582416677412,0.0272182998016556,0.0284906805245649,0.0234691596225878,0.0275060750991037,0.0249878855987903,0.0259890876683092,0.0233604935702978,0.0230275029779985,0.0337062272083562,0.0226435699135898,0.0237292744750228,0.0249856807089411,0.0183651687676691,0.0304869320463344,0.0224848811546318,0.0228564113284336,0.0264051743116128,0.0211343050623095,0.0254285342251171,0.0267492840292744,0.0234636617733163,0.0243578818368192,0.0243565112467096,0.0183378115594676,0.0263815551718478,0.0244497787265226,0.0314778783208203,0.028030630605554,0.0265627195681708,0.0248525339082652,0.0237292744750228,0.0268159673127469,0.0410551169960459,0.0209105952347241,0.0241607258022431,0.0237421761346105,0.0249968425687441,0.0241280679991188,0.0226452229276387,0.0271787353063942,0.0238535721290131,0.0211402768713038,0.0251091365221846,0.0255064760188873,0.0273465921538466,0.0215738688914733,0.0266676271313342,0.0166044719063442,0.0252008375660628,0.0237890941774686,0.0227887585546816,0.0316969737639814,0.0265341079724658,0.0261184933944419,0.0235143596371871,0.0200834130522631,0.0235052227890418,0.0219634783089755,0.0246419240836332,0.0205262613087434,0.0232602088868772,0.0250080099858485,0.0200700651649918,0.0209343125656732,0.0260633904100985,0.0192905817977003,0.0192653898174733,0.0234252507933762,0.0220642797712171,0.0282577368293011,0.0265513483179224,0.0222075107567197,0.0268740500070542,0.0288460389656571,0.0188328346718462,0.019475314592568,0.023337363463398
